date,Rn,theta_6,theta_mean,sw_out,theta_14,TA_PI_F_1_2_1,H_1_1_1,theta_8,theta_3,theta_15,wd,WS_2_1_1,theta_24,WS_1_1_1,theta_16,theta_4,theta_23,theta_9,theta_22,TA_PI_F_1_1_1,P_PI_F_1_1_1,theta_21,theta_5,theta_17,theta_2,ws,LE_PI_F_1_1_1,theta_1,TA_PI_F_1_4_1,WS_1_3_1,theta_13,H,theta_11,G,TA_PI_F_1_3_1,RH_PI_F_1_3_1,WS_1_2_1,theta_12,LE_1_1_1,t_avg,theta_25,LE,P_PI_F_2_2_1,RH_PI_F_1_1_1,rh,sw_in,RH_PI_F_1_2_1,RH_PI_F_1_4_1,lw_out,theta_20,theta_19,theta_7,theta_18,theta_10,lw_in,H_PI_F_1_1_1,t_min,t_max,G_subday_gaps,H_subday_gaps,ppt,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,ebc_cf,H_corr,ebr_corr,LE_corr,flux_corr,ebr,ebr_5day_clim,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2003-01-11,10.483333333333336,38.641666666666666,34.05760416666667,23.58333333333333,38.2625,-9.2,,43.77916666666669,33.10416666666668,,228.75,2.05875,,,29.183333333333334,34.30833333333332,,31.09166666666668,,-8.65375,0.0,,,34.64583333333332,30.145833333333325,2.142222222222222,3.5583333333333336,23.39583333333334,-11.42125,2.0466666666666664,32.100000000000016,34.06458333333333,33.666666666666664,-10.75,-10.550833333333337,61.0625,2.32125,37.87916666666669,,-9.956458333333334,,3.5562500000000004,0.0,54.9625,60.73645833333333,112.62916666666666,63.90000000000001,63.02083333333334,266.35,,42.73333333333334,34.97916666666668,26.97916666666666,,188.40833333333333,34.05833333333334,-17.752499999999994,1.38,0.0,0.0,0.0,0.0,0.0,121.46631017150676,37.62083333333333,21.23333333333333,1.157312822978007,39.42337910106957,0.8640706126687439,4.115693726715538,43.53907282778511,1.7717817896389323,0.8709102347806844,0.1217108829114086,0.1408575654893479,1.4,0.8,0.0,0.1760719568616849,0.1244835110318437,0.0995868088254749,False,
2003-01-12,17.229166666666668,33.14166666666667,32.56791666666666,,38.24166666666668,-3.656666666666668,,43.49166666666665,33.03333333333333,,,3.5741666666666667,,,28.429166666666685,34.27499999999999,,31.12500000000001,,-3.1437500000000003,0.0,,,33.458333333333336,27.849999999999994,3.703194444444444,4.025,17.829166666666666,-5.5375000000000005,3.5741666666666667,32.00416666666666,25.729166666666657,27.329166666666666,-1.958333333333331,-4.7512500000000015,61.45,3.96125,37.34166666666668,,-4.272291666666669,,4.025,0.0,56.68750000000001,61.90312499999999,112.1,65.31249999999999,64.1625,288.7750000000001,,42.71250000000001,34.04999999999998,26.679166666666674,,217.9958333333333,25.729166666666657,-16.1575,9.7725,0.0,0.0,0.0,0.0,0.0,122.34183322056025,29.754166666666656,19.1875,1.157312822978007,29.77669450787163,0.8640706126687439,4.6581841124864765,34.434878620358106,1.5507057546145488,0.8702949695254936,0.1384898319063511,0.1602760583172889,2.7,1.6,0.0,0.1001725364483055,0.1973997709130677,0.3158396334609084,False,
2003-01-13,17.416666666666668,29.674999999999997,31.99911458333333,,38.20416666666669,-5.701666666666667,,43.34166666666664,32.98333333333333,,,2.1991666666666667,,,27.83750000000001,34.25000000000001,,31.11666666666668,,-5.4475000000000025,0.0,,,32.91249999999999,27.35416666666666,2.289444444444445,4.058333333333334,16.058333333333334,-5.46125,2.18625,31.89999999999999,23.254166666666677,26.00833333333333,-4.199999999999998,-6.130833333333333,49.30833333333333,2.4829166666666667,37.16666666666668,,-5.685312500000001,,4.058333333333334,0.0,45.6125,49.77083333333334,82.28333333333333,53.0,51.162500000000016,288.81666666666666,,42.683333333333344,33.7625,26.65416666666668,,239.2333333333333,23.254166666666677,-11.035,-0.2774999999999998,0.0,0.0,0.0,0.0,0.0,123.255319481694,27.31250000000001,21.61666666666667,1.2321999872252645,28.65378386960085,0.8115565739063629,5.0006782814892,33.654462151090044,1.2634926754047806,0.8726682063649988,0.139451475276341,0.1718321060540517,1.7,1.1,0.0,0.1562110055036833,0.2203728406168472,0.2424101246785319,False,
2003-01-14,24.22083333333333,25.66666666666666,31.44484375,,38.21666666666668,-7.833749999999997,,43.30416666666665,32.95416666666666,,,3.5004166666666663,,,26.758333333333336,34.225000000000016,,31.083333333333343,,-7.624166666666666,0.0,,,32.48333333333332,26.67083333333333,3.5504166666666666,4.591666666666668,15.1125,-7.777916666666663,3.3858333333333324,31.87083333333333,35.92500000000001,24.74166666666667,-7.15,-8.274166666666664,54.45416666666667,3.765,37.13333333333335,,-7.8775,,4.583333333333334,0.0,51.84166666666667,55.22395833333332,120.2875,59.33333333333334,55.26666666666666,277.78333333333325,,42.64583333333335,33.55833333333333,26.60000000000001,,206.39166666666665,34.8875,-13.97,-2.1575,0.0,0.0,0.0,0.0,0.0,124.2065684241028,40.50833333333335,31.37083333333333,1.157312822978007,41.5764631654849,0.8640706126687439,5.304350438649199,46.8808136041341,1.2912737415327402,0.8766323131428653,0.1571678806706359,0.1818924036604041,1.9,1.1,0.0,0.1653567306003674,0.201823449204253,0.2220057941246784,False,
2003-01-15,14.595833333333331,22.28333333333333,30.782916666666665,,38.20000000000002,-8.05625,,43.19166666666669,32.90416666666665,,91.04166666666669,3.150833333333333,,,24.72916666666666,34.075,,31.062500000000004,,-7.94125,0.0,,,31.754166666666663,25.55833333333334,3.1908333333333334,6.908333333333332,14.379166666666675,-7.760833333333332,3.058333333333332,31.854166666666657,14.254166666666665,23.46666666666667,-2.9375,-8.183333333333334,66.80416666666667,3.3633333333333333,36.97916666666666,,-7.985416666666667,,7.097916666666666,0.0,64.7125,68.34374999999999,30.35416666666667,72.65,69.20833333333333,278.9,,42.64166666666669,33.15416666666667,26.20833333333334,,268.7916666666667,14.254166666666665,-10.6725,-5.5225,0.0,0.0,0.0,0.0,0.0,125.19536669895348,21.352083333333333,17.53333333333333,1.4401062144510712,20.527513998487976,0.694393225975469,10.2217539013225,30.74926789981048,1.2177994296577948,0.8822798977247845,0.2433712845878636,0.3504804993539225,0.90000004,0.6,6.3,0.584134165589871,0.2881270003700936,0.1728762002220561,False,
2003-01-16,-28.125,21.699999999999992,30.47645833333333,,38.20000000000001,-9.857083333333332,,43.04166666666666,32.79999999999999,,260.0416666666667,5.962083333333335,,,23.487499999999997,33.11666666666667,,31.04583333333333,,-9.649583333333336,0.0,,,31.34999999999999,25.04166666666667,5.88611111111111,3.658333333333335,14.366666666666664,-10.0675,5.631249999999999,31.799999999999997,-20.754166666666663,23.391666666666666,-2.5625,-10.254166666666668,76.53333333333335,6.065,36.89166666666665,,-9.957083333333337,,3.7270833333333337,0.0,73.88749999999997,80.715625,120.04583333333332,82.94999999999997,89.49166666666667,260.65000000000003,,42.61250000000001,32.81666666666667,25.88333333333333,,207.42916666666665,-20.754166666666663,-13.9025,-7.187500000000001,0.0,0.0,0.0,0.0,0.0,126.22148779011243,-17.027083333333334,-25.5625,1.383718619593297,-28.71792685080921,0.7226902824317856,5.157234605109184,-23.560692245700025,0.6660961695191524,0.8843850654539608,0.1275574939980932,0.1765036795138218,1.1,0.7,0.5,0.2521481135911741,0.305721988991603,0.2140053922941221,False,
2003-01-17,-32.57500000000001,20.841666666666665,30.30317708333334,,38.183333333333344,-16.05,-7.224999999999999,43.02916666666668,32.78333333333333,,261.3333333333333,3.0541666666666667,,,22.87083333333333,32.85833333333334,,31.07916666666668,,-15.543333333333337,0.0,,,31.237500000000008,24.77083333333334,3.1104166666666675,1.0958333333333332,14.34166666666667,-16.889999999999993,2.9558333333333326,31.799999999999997,-6.329166666666667,23.325000000000006,-5.9875,-17.07083333333333,74.11666666666666,3.32125,36.76666666666669,-1.4583333333333333,-16.388541666666665,,-0.18125,0.0,70.5125,75.953125,132.19583333333335,80.33749999999998,78.84583333333332,231.97916666666663,,42.59166666666668,32.42083333333333,25.870833333333326,,171.22916666666666,-5.433333333333333,-24.0,-8.0925,0.0,0.0,0.0,0.0,0.0,127.28469167244155,-6.510416666666666,-26.58750000000001,1.383718619593297,-8.757785763175905,0.7226902824317856,-0.250798999801285,-9.00858476297719,0.2448675756151072,0.8855998374342865,-0.0061660987612024,-0.0085321456661269,0.6,0.4,0.0,-0.0213303641653174,0.4611864998753699,0.184474599950148,False,
2003-01-18,-17.924999999999994,20.14583333333334,29.96828125,,38.175000000000026,-7.544166666666666,-9.808333333333334,42.90416666666665,32.71250000000001,,297.25,4.878333333333335,,,21.512499999999992,32.27083333333334,,31.07083333333334,,-7.197083333333333,0.0,,,31.0,24.38333333333334,4.851111111111112,7.8875,14.33333333333333,-9.250416666666666,4.6379166666666665,31.766666666666666,-11.595833333333331,23.216666666666665,-2.208333333333333,-8.322916666666668,80.03333333333333,5.0370833333333325,36.504166666666656,,-8.078645833333333,,8.222916666666665,0.0,76.70416666666667,82.23229166666665,123.07083333333333,85.94583333333333,86.24583333333334,268.39166666666665,,42.558333333333344,31.037500000000005,25.82083333333333,,221.47916666666663,-13.383333333333333,-15.6375,-3.1125,0.0,0.0,0.0,0.0,0.0,128.38472447953913,-3.372916666666667,-15.716666666666663,1.383718619593297,-16.045370493033932,0.7226902824317856,11.378202899030708,-4.667167594003223,0.2146076352067869,0.8870456250921482,0.2819203283005197,0.3900984075112841,0.8,0.5,0.0,0.7801968150225683,0.5737057413732453,0.2868528706866226,False,
2003-01-19,1.2124999999999997,19.629166666666663,30.24885416666666,,38.162500000000016,-4.153750000000001,,42.82083333333333,32.70000000000001,,246.625,2.3583333333333334,,,21.058333333333326,31.99166666666666,,31.07916666666668,,-3.325,0.0,,,30.75416666666668,23.90833333333333,2.400555555555556,5.708333333333332,14.27083333333333,-6.675833333333334,2.2391666666666667,31.720833333333346,-9.48125,23.15,1.9375,-5.465833333333332,84.325,2.6041666666666665,36.12499999999999,,-4.905104166666666,,5.052083333333332,0.0,80.83333333333333,85.71145833333333,110.0625,90.075,87.6125,284.15833333333336,,42.525,38.12916666666667,25.80833333333333,,249.64166666666665,-6.450000000000002,-17.837500000000006,5.875,0.0,0.0,0.0,0.0,0.0,129.52131818275046,-4.429166666666669,-0.7250000000000003,1.0284599121808424,-9.751085542364612,0.9723276407337128,5.195865181330296,-4.5552203610343165,6.109195402298851,0.8866492772796349,0.1737257459653715,0.1786699654390973,1.3000001,0.8,0.0,0.2233374567988716,0.5850915999523778,0.4680732799619023,False,
2003-01-20,37.95,20.3,30.33302083333333,,38.17083333333335,-4.859999999999999,,42.67916666666668,32.67916666666668,,,3.809166666666666,,,21.262500000000006,31.91249999999999,,31.10000000000001,,-4.521249999999998,0.0,,,30.57083333333334,23.704166666666666,3.89625,21.120833333333334,14.658333333333337,-5.897083333333335,3.809166666666666,31.70000000000001,10.333333333333332,23.512499999999992,-5.570833333333334,-5.480833333333332,81.86666666666666,4.070416666666668,35.75000000000001,,-5.189791666666667,,21.11875,0.0,78.78750000000002,83.30208333333333,111.20833333333331,86.71666666666665,85.83750000000002,286.9000000000001,,42.520833333333336,38.85,25.870833333333326,,263.37083333333334,10.333333333333332,-7.762499999999998,-1.815,0.0,0.0,0.0,0.0,0.0,130.69419028321963,31.45208333333333,43.52083333333333,1.0284599121808424,10.627419092535373,0.9723276407337128,21.71978777036917,32.34720686290453,0.7226902824317856,0.8862735565655888,0.7260152196216443,0.7466775490140314,1.0,0.6,0.0,1.2444625816900523,0.6033290556781961,0.3619974334069175,False,
2003-01-21,17.874999999999996,19.266666666666666,29.692552083333336,,38.175000000000026,-9.321666666666667,13.829166666666666,42.67500000000001,32.65416666666668,,30.58333333333333,3.2608333333333337,,,20.445833333333333,31.87916666666668,,31.07083333333334,,-9.210416666666667,0.0,,,30.308333333333334,23.4875,3.3206944444444435,11.800000000000002,13.8,-9.042916666666668,3.25625,31.695833333333344,13.829166666666666,22.59583333333333,-8.475,-9.38625,69.67916666666667,3.444999999999999,35.479166666666664,11.783333333333331,-9.240312499999998,,11.791666666666664,0.0,66.19583333333334,71.35520833333331,69.5625,75.375,74.17083333333333,273.68333333333334,,42.5,33.14583333333333,25.81666666666668,,251.85416666666663,13.829166666666666,-10.35,-7.6475,0.0,0.0,0.0,0.0,0.0,131.90304351869128,25.62083333333333,26.349999999999994,1.1799285262216803,16.317428243873987,0.8475089615827492,13.913323871697314,30.2307521155713,0.9723276407337128,0.8878789756659448,0.4038343848407182,0.4764957105427475,0.8,0.5,0.0,0.9529914210854952,0.7183517230673405,0.3591758615336702,False,
2003-01-22,-12.470833333333331,18.008333333333333,28.55927083333333,,38.175000000000026,-14.257916666666668,,42.59166666666668,32.57500000000001,,315.9166666666667,5.864999999999998,,,17.766666666666666,31.420833333333345,,30.89583333333332,,-14.134166666666664,0.0,,,29.45833333333334,22.445833333333336,5.780138888888889,7.037499999999999,13.033333333333331,-14.444166666666666,5.528333333333332,31.633333333333344,-1.5687499999999992,21.470833333333328,-10.954166666666666,-14.486666666666665,76.77916666666665,5.9470833333333335,34.05416666666667,,-14.330729166666664,,7.037499999999999,0.0,74.25833333333334,79.06562499999998,107.04166666666669,83.52499999999998,81.7,248.59583333333333,,42.4875,25.1875,25.62500000000001,,207.6625,-1.7624999999999993,-21.2375,-9.8275,0.0,0.0,0.0,0.0,0.0,133.14756558669978,5.46875,-1.5166666666666655,1.383718619593297,-2.1707085844869827,0.7226902824317856,9.737919785387826,7.56721120090084,-3.605769230769233,0.8872945154791311,0.2398736152870856,0.3319175878218996,0.8,0.5,1.4,0.6638351756437992,0.6939639008909024,0.3469819504454512,False,
2003-01-23,-6.7416666666666645,16.90416666666667,27.27802083333333,,38.17916666666668,-19.779583333333328,,42.46249999999999,32.42916666666665,,244.25,2.630833333333333,,,15.512499999999998,31.17083333333333,,30.87499999999999,,-19.560416666666665,0.0,,,27.3625,19.575,2.6627777777777792,3.2375000000000003,12.066666666666668,-19.7475,2.5704166666666666,31.57916666666668,10.254166666666666,20.041666666666668,-11.125000000000002,-19.99458333333334,72.28333333333335,2.787083333333333,30.93333333333333,3.2375000000000003,-19.770520833333336,,3.2375000000000003,0.0,70.35833333333333,74.72604166666666,130.33333333333334,79.78333333333333,76.47916666666667,233.06250000000003,,42.46249999999999,19.370833333333334,25.35416666666667,,188.5208333333333,9.020833333333334,-25.42,-14.935,0.0,0.0,0.0,0.0,0.0,134.42742888571314,13.491666666666667,4.383333333333336,1.383718619593297,14.188881345079595,0.7226902824317856,4.479789030933298,18.66867037601289,3.077946768060834,0.8870372281880603,0.1097940862524594,0.1519241214687605,0.6,0.4,0.0,0.3798103036719014,0.7536018486204908,0.3014407394481964,False,
2003-01-24,3.5250000000000017,16.662499999999998,26.32104166666666,,38.27083333333333,-9.768333333333334,4.770833333333333,42.25416666666669,32.29999999999999,,197.75,4.684583333333332,,,14.491666666666667,31.112500000000008,,30.84999999999999,,-9.346666666666668,0.0,,,23.08333333333333,15.324999999999998,4.7683333333333335,9.979166666666668,12.062499999999998,-11.048333333333336,4.635,31.44166666666665,4.535416666666666,19.720833333333328,-2.583333333333333,-10.456666666666669,78.46666666666665,4.985416666666667,28.02083333333333,,-10.155,,9.968750000000002,0.0,73.87916666666666,80.80104166666666,119.975,83.98333333333333,86.875,262.40000000000003,,42.46249999999999,17.637499999999996,25.2125,,235.1083333333333,4.3,-14.455000000000002,-4.5575,0.0,0.0,0.0,0.0,0.0,135.74229027571386,14.504166666666668,6.108333333333335,1.3787165652623108,6.253054088700105,0.7253122398001671,13.744080759958663,19.997134848658767,2.374488403819918,0.8825852174885647,0.3411121592245024,0.4702969845352165,1.0,0.6,1.0,0.7838283075586943,0.6786365201385423,0.4071819120831253,False,
